ligand,receptor,source,target,label
SLC18A1_TPH2,HTR1F,COMPLEX:P54219_Q8IWU9,P30939,1
GAD2_SLC6A12,GABRA2_GABRB3_GABRG2,COMPLEX:P48065_Q05329,NA_NA_NA,1
ICAM2,ITGAM_ITGB2,P13598,P11215_P05107,1
ACTR2,ADRB2,P61160,P07550,1
BDNF,SORT1,P23560,Q99523,1
HBEGF,EGFR_ERBB2,Q99075,P00533_P04626,1
HLA-F,CD8A,P30511,P01732,1
BMP2,ACVR1,P12643,Q04771,1
SLURP2,CHRND,P0DP57,Q07001,1
GLS_SLC1A7,GRIK2,COMPLEX:O00341_O94925,Q13002,1
TNC,SDC4,P24821,P31431,1
APOA1,AMN_CUBN,P02647,NA_O60494,1
GAD2_SLC6A8,GABRA4_GABRB2_GABRD,COMPLEX:P48029_Q05329,NA_NA_NA,1
CHAT_SLC10A4,CHRM2,COMPLEX:P28329_Q96EP9,P08172,1
DDC_SLC6A3,DRD2,COMPLEX:P20711_Q01959,P14416,1
FGF16,FGFR3,O43320,P22607,1
COL1A2,ITGA2B,P08123,P08514,1
COL4A6,ADGRG6,Q14031,Q86SQ4,1
IL6,IL6R,P05231,P08887,1
PTH,VIPR1,P01270,P32241,1
CDH1,KLRG1,P12830,Q96E93,1
GCG,GPR84,P01275,Q9NQS5,1
HRAS,INSR,P01112,P06213,1
GLS_SLC1A6,GRIK1,COMPLEX:O94925_P48664,P39086,1
FGL1,EGFR,Q08830,P00533,1
COL18A1,ITGB3,P39060,P05106,1
ULBP2,KLRK1,Q9BZM5,P26718,1
FGG,ITGA5,P02679,P08648,1
GLS_SLC1A3,GRIK2,COMPLEX:O94925_P43003,Q13002,1
SEMA7A,ITGA1,O75326,P56199,1
THBS1,ITGB1,P07996,P05556,1
LAMA5,ITGA2_ITGB1,O15230,P17301_P05556,1
BAMBI,FZD1_LRP6,Q13145,Q9UP38_O75581,1
TGM2,ITGA4,P21980,P13612,1
CD14,TLR6,P08571,Q9Y2C9,1
CXCL1,ACKR1,P09341,Q16570,1
CGA,LHCGR,P01215,P22888,1
CHAT,CHRNA4_CHRNB2,COMPLEX:P28329,P43681_P17787,1
PRSS1,F2R,P07477,P25116,1
MFGE8,ITGB3,Q08431,P05106,1
PNMT_SLC18A1,ADRA1D,COMPLEX:P11086_P54219,P25100,1
APOA1,LRP1,P02647,Q07954,1
MMP9,EPHB2,P14780,P29323,1
RSPO4,LGR6,Q2I0M5,Q9HBX8,1
WNT4,FZD8_LRP5,P56705,Q9H461_O75197,1
NTF4,NTRK1,P34130,P04629,1
GLS2_SLC1A1,GRM2,COMPLEX:P43005_Q9UI32,Q14416,1
ITGAV_ITGB5,ADGRB1,COMPLEX:P06756_P18084,O14514,1
NRTN,GFRA2,Q99748,O00451,1
DKK1,WNT10B,O94907,O00744,1
HBEGF,PRLR,Q99075,P16471,1
COL6A5,SDC1,A8TX70,P18827,1
WNT1,FZD5_LRP5,P04628,Q13467_O75197,1
RLN2,RAMP2,P04090,O60895,1
APOB,TLR6,P04114,Q9Y2C9,1
ROR2,FZD5,Q01974,Q13467,1
DKK2,WNT7B,Q9UBU2,P56706,1
IL16,KCNJ15,Q14005,Q99712,1
IL2,IL2RB,P60568,P14784,1
L1CAM,EGFR,P32004,P00533,1
SERPINC1,LRP1,P01008,Q07954,1
WNT9A,FZD1_LRP5,O14904,Q9UP38_O75197,1
LRFN4,PTPRF,Q6PJG9,P10586,1
ROR2,FZD1,Q01974,Q9UP38,1
DDC_SLC18A2,DRD3,COMPLEX:P20711_Q05940,P35462,1
GH2,GHR,P01242,P10912,1
GIP,TSHR,P09681,P16473,1
BDNF,NTRK2,P23560,Q16620,1
CXCL8,ADRA2A,P10145,P08913,1
GLS_SLC1A1,GRIN1_GRIN2B,COMPLEX:O94925_P43005,NA_NA,1
CALM1,PDE1C,P0DP23,Q14123,1
SEMA4D,ERBB2,Q92854,P04626,1
PVR,CD96,P15151,P40200,1
GNAI2,LPAR3,P04899,Q9UBY5,1
FGA,CDH5,P02671,P33151,1
INSL5,RXFP3,Q9Y5Q6,Q9NSD7,1
NPS,PTH1R,P0C0P6,Q03431,1
SLURP1,CHRNG,P55000,P07510,1
ADM2,RAMP2,Q7Z4H4,O60895,1
BMP5,BMPR2,P22003,Q13873,1
WNT3,FZD9_LRP6,P56703,O00144_O75581,1
CCL21,GRM7,O00585,Q14831,1
DHH,GAS1_PTCH1,O43323,P54826_Q13635,1
PRSS23,TMEM222,O95084,Q9H0R3,1
SEMA3A,NRP1_PLXNA2,Q14563,O14786_O75051,1
SFRP4,WNT3,Q6FHJ7,P56703,1
BAMBI,ACVR1_ACVR2A,Q13145,Q04771_P27037,1
GLS2_SLC1A7,GRIA4,COMPLEX:O00341_Q9UI32,P48058,1
RIMS1,SLC18A2,Q86UR5,Q05940,1
FGF3,FGFR3,P11487,P22607,1
MYOC,FZD10,Q99972,Q9ULW2,1
TNC,ITGA7,P24821,Q13683,1
RTN4R,RTN4,Q9BZR6,Q9NQC3,1
F2,F2R,P00734,P25116,1
CLCF1,CNTFR,Q9UBD9,P26992,1
WNT2,FZD1,P09544,Q9UP38,1
TNR,ITGAV_ITGB3,Q92752,P06756_P05106,1
TRAF2,TNFSF9,Q12933,P41273,1
WNT11,FZD10,O96014,Q9ULW2,1
BMP10,ACVRL1,O95393,P37023,1
GDF3,ACVR1C,Q9NR23,Q8NER5,1
NT5E_SLC29A3,ADORA3,COMPLEX:P21589_Q9BZD2,P0DMS8,1
ITGA9_ITGB1,VCAM1,COMPLEX:P05556_Q13797,P19320,1
COL4A3,CD47,Q01955,Q08722,1
FN1,ITGB7,P02751,P26010,1
WNT3A,FZD9_LRP6,P56704,O00144_O75581,1
WNT16,FZD3_LRP6,Q9UBV4,Q9NPG1_O75581,1
EFNA3,EPHB6,P52797,O15197,1
COL4A6,ITGA11_ITGB1,Q14031,Q9UKX5_P05556,1
OSM,IL6ST_LIFR,P13725,P40189_P42702,1
COL2A1,DDR1,P02458,Q08345,1
TNFRSF18,TNFSF18,Q9Y5U5,Q9UNG2,1
WNT9A,FZD1_LRP6,O14904,Q9UP38_O75581,1
VEGFD,ITGB1,O43915,P05556,1
RLN1,RXFP1,P04808,Q9HBX9,1
GLS2_SLC1A2,GRIA3,COMPLEX:P43004_Q9UI32,P42263,1
ALDH1A1,CRABP2_RXRB,COMPLEX:P00352,NA_NA,1
COL6A3,SDC4,P12111,P31431,1
INHA,ACVR1C_ACVR2A,P05111,Q8NER5_P27037,1
CHAT_SLC18A3,CHRNA3_CHRNB4,COMPLEX:P28329_Q16572,P32297_P30926,1
GZMB,PGRMC1,P10144,O00264,1
PTGES3,PTGER4,COMPLEX:Q15185,P35408,1
CALM1,CRHR1,P0DP23,P34998,1
SEMA4A,PLXNB3,Q9H3S1,Q9ULL4,1
APOB,LRP2,P04114,P98164,1
EFEMP2,LINGO1,O95967,Q96FE5,1
BAMBI,ACVR1_ACVR2B,Q13145,Q04771_Q13705,1
LEFTY1,GDF1,O75610,P27539,1
DLL1,NOTCH4,O00548,Q99466,1
CFH,ITGAM,P08603,P11215,1
LIF,LIFR,P15018,P42702,1
CCL13,ACKR2,Q99616,O00590,1
SELE,CD44,P16581,P16070,1
GCG,RAMP2,P01275,O60895,1
IHH,GAS1_PTCH1,Q14623,P54826_Q13635,1
INHBA,ACVR2B,P08476,Q13705,1
CXCL1,GRM7,P09341,Q14831,1
B4DFI2,CLDN11,B4DFI2,O75508,1
GAD1_SLC6A1,GABRA1_GABRB2,COMPLEX:P30531_Q99259,NA_NA,1
TSHB,ADRB2,P01222,P07550,1
LAMB2,ITGA7_ITGB1,P55268,Q13683_P05556,1
CALM3,PDE1A,P0DP25,P54750,1
FGA,PLAUR,P02671,Q03405,1
SFTPD,TLR4,P35247,O00206,1
PTGES2,PTGER2,COMPLEX:Q9H7Z7,P43116,1
GDF5,ACVR1,P43026,Q04771,1
JAM2,JAM2,P57087,P57087,1
GLS_SLC1A6,GRIK2_GRIK5,COMPLEX:O94925_P48664,Q13002_NA,1
INHBB,ACVR1C_ACVR2A,P09529,Q8NER5_P27037,1
IL15,IL2RB,P40933,P14784,1
IL12A,IL12RB2,P29459,Q99665,1
EFNA3,F8WCM8,P52797,F8WCM8,1
DDC,HTR1D,COMPLEX:P20711,P28221,1
IL1RN,IL1B_IL1R2_IL1RAP,P18510,P01584_P27930_Q9NPH3,1
COL18A1,GPC4,P39060,O75487,1
IFNA21,IFNAR1,P01568,P17181,1
PLAU,ITGB5,P00749,P18084,1
LRRC4B,PTPRF,Q9NT99,P10586,1
WNT5A,ADRB2,P41221,P07550,1
RLN2,RXFP1,P04090,Q9HBX9,1
PDX1,SLC2A2,P52945,P11168,1
ITGB3BP,ITGB5,Q13352,P18084,1
CNTN4,PTPRG,Q8IWV2,P23470,1
GLS_SLC1A7,GRIN1_GRIN2C,COMPLEX:O00341_O94925,NA_Q14957,1
LHB,TSHR,P01229,P16473,1
SLC18A1_TPH1,HTR1E,COMPLEX:P17752_P54219,P28566,1
LPL,CD44,P06858,P16070,1
IL2,IL2_IL2RA_IL2RB_IL2RG,P60568,P60568_P01589_P14784_P31785,1
WNT1,FZD2_LRP6,P04628,Q14332_O75581,1
CRIPTO,ACVR2B,P13385,Q13705,1
NTN4,UNC5A,Q9HB63,Q6ZN44,1
FGG,TLR4,P02679,O00206,1
KLB,FGFR3,Q86Z14,P22607,1
GLS_SLC1A3,GRIK3_GRIK5,COMPLEX:O94925_P43003,Q13003_NA,1
CALCB,CALCRL_RAMP1,P10092,Q16602_O60894,1
VTN,ITGA8,P04004,P53708,1
LRRC4C,NTNG1,Q9HCJ2,Q9Y2I2,1
LAMC3,SV2B,Q9Y6N6,Q7L1I2,1
HLA-C,CD8B2,P10321,A6NJW9,1
JAG1,NOTCH4,P78504,Q99466,1
TPH1,HTR7,P17752,P34969,1
NRG2,ERBB2_ERBB4,O14511,P04626_Q15303,1
EFEMP2,AQP1,O95967,P29972,1
IGFBP1,IGF2,P08833,P01344,1
FRZB,WNT1,Q92765,P04628,1
HLA-E,KIR3DL1,P13747,P43629,1
PENK,GRM7,P01210,Q14831,1
CXCL8,CD79A,P10145,P11912,1
BMP3,BMP2,P12645,P12643,1
PRSS1,F2RL1,P07477,P55085,1
PTH,RAMP3,P01270,O60896,1
ITGAL_ITGB2,F11R,COMPLEX:P05107_P20701,Q9Y624,1
IL16,GRIN2C,Q14005,Q14957,1
RSPO3,WNT3,Q9BXY4,P56703,1
SFRP4,WNT8A,Q6FHJ7,Q9H1J5,1
WNT5A,FZD8_RYK,P41221,Q9H461_P34925,1
IAPP,ADCYAP1R1,P10997,P41586,1
TPH1,HTR1B,P17752,P28222,1
RLN2,RAMP3,P04090,O60896,1
GNAS,ADCY8,Q5JWF2,P40145,1
WNT11,FZD5,O96014,Q13467,1
DRAXIN,WNT8B,Q8NBI3,Q93098,1
BMP6,ACVRL1,P22004,P37023,1
ZNRF3,FZD4_LRP6,Q9ULT6,Q9ULV1_O75581,1
COL2A1,ITGA11_ITGB1,P02458,Q9UKX5_P05556,1
INHBC,TGFB2,P55103,P61812,1
TGFB2,ACVR1,P61812,Q04771,1
LAMB2,SV2B,P55268,Q7L1I2,1
CALR,ITGA2B,P27797,P08514,1
RLN2,RXFP3,P04090,Q9NSD7,1
ICAM3,ITGAD,P32942,Q13349,1
IFNA16,IFNA2_IFNAR1_IFNAR2,P05015,P01563_P17181_P48551,1
COL4A5,ADGRG6,P29400,Q86SQ4,1
HLA-F,KIR3DL1,P30511,P43629,1
WNT1,FZD7_LRP5,P04628,O75084_O75197,1
WNT8B,FZD1,Q93098,Q9UP38,1
DHH,BOC_PTCH1,O43323,Q9BWV1_Q13635,1
CCN1,ITGAM,O00622,P11215,1
VTN,ITGB1,P04004,P05556,1
B2M,CD3G,P61769,P09693,1
COL2A1,ITGA3_ITGB1,P02458,P26006_P05556,1
IL12B,IL12RB2,P29460,Q99665,1
RSPO2,WNT2B,Q6UXX9,Q93097,1
EXOC3-AS1,TRAF2,Q8N2X6,Q12933,1
AMELY,LAMP1,Q99218,P11279,1
VIP,ADCYAP1R1,P01282,P41586,1
BAMBI,ACVR2B,Q13145,Q13705,1
PENK,ADRA2A,P01210,P08913,1
TSHB,ADCYAP1R1,P01222,P41586,1
CALM2,CACNA1C,P0DP24,Q13936,1
GLS_SLC1A2,GRM4,COMPLEX:O94925_P43004,Q14833,1
SFTPA1,TLR2,Q8IWL2,O60603,1
NOTCH3,JAG2,Q9UM47,Q9Y219,1
THBS2,SDC4,P35442,P31431,1
FN1,ITGAV_ITGB6,P02751,P06756_P18564,1
IL36RN,IL36G,Q9UBH0,Q9NZH8,1
GDF7,ACVR2A_BMPR1A,Q7Z4P5,P27037_P36894,1
IL20,IL22RA1,Q9NYY1,Q8N6P7,1
GUCA2B,GUCY2D,Q16661,Q02846,1
WNT4,FZD4_LRP5,P56705,Q9ULV1_O75197,1
GLS2_SLC1A3,GRIK2_GRIK5,COMPLEX:P43003_Q9UI32,Q13002_NA,1
GAD1_SLC6A1,GABBR2,COMPLEX:P30531_Q99259,O75899,1
LAMA2,ITGA3_ITGB1,P24043,P26006_P05556,1
LAMC2,ITGA6_ITGB4,Q13753,P23229_P16144,1
LAMB2,ITGA6_ITGB4,P55268,P23229_P16144,1
NOG,BMP8A,Q13253,Q7Z5Y6,1
WNT3,FZD6_LRP6,P56703,O60353_O75581,1
TENM2,ADGRL3,Q9NT68,Q9HAR2,1
SPP1,CD44,P10451,P16070,1
CCL5,ACKR1,P13501,Q16570,1
INHBB,ACVR1B,P09529,P36896,1
IAPP,RAMP2,P10997,O60895,1
IFNL1,IL10RB,Q8IU54,Q08334,1
NRP2,FLT1_KDR,O60462,P17948_P35968,1
PORCN,WNT7A,Q9H237,O00755,1
NBL1,BMP5,P41271,P22003,1
GNAI2,CXCR2,P04899,P25025,1
EFNA1,EPHA5,P20827,P54756,1
MMP9,ITGAM,P14780,P11215,1
TIMP1,CD63,P01033,P08962,1
COL4A1,CD47,P02462,Q08722,1
ERBB2,SEMA4D,P04626,Q92854,1
RSPO2,WNT10B,Q6UXX9,O00744,1
MDK,GPC2,P21741,Q8N158,1
DHH,PTCH1,O43323,Q13635,1
TENM4,ADGRL3,Q6N022,Q9HAR2,1
ICOSLG,ICOS,O75144,Q9Y6W8,1
LRRC4C,PTPRF,Q9HCJ2,P10586,1
FGF18,FGFR3,O76093,P22607,1
GLS2_SLC1A2,GRM1,COMPLEX:P43004_Q9UI32,Q13255,1
EFNA3,EPHA7,P52797,Q15375,1
COL4A3,ITGB1,Q01955,P05556,1
APOE,TREM2_TYROBP,P02649,Q9NZC2_O43914,1
SLITRK5,PTPRS,O94991,Q13332,1
GLS_SLC1A2,GRIA4,COMPLEX:O94925_P43004,P48058,1
CYP11A1,NR1H4,COMPLEX:P05108,Q96RI1,1
NRG2,ERBB3,O14511,P21860,1
GLS_SLC17A6,GRIN1_GRIN2B,COMPLEX:O94925_Q9P2U8,NA_NA,1
HLA-F,CD8B2,P30511,A6NJW9,1
LAMB3,ITGA3_ITGB1,Q13751,P26006_P05556,1
ICAM3,ITGAL,P32942,P20701,1
FN1,C5AR1,P02751,P21730,1
TNFSF13,SDC2,O75888,P34741,1
DRAXIN,WNT8A,Q8NBI3,Q9H1J5,1
PTH,PTH1R,P01270,Q03431,1
FRZB,WNT3A,Q92765,P56704,1
EDIL3,ITGB5,O43854,P18084,1
F9,LRP1,P00740,Q07954,1
RNF43,FZD8_LRP6,Q68DV7,Q9H461_O75581,1
WNT10B,FZD8_LRP5,O00744,Q9H461_O75197,1
LAMA2,SV2B,P24043,Q7L1I2,1
ASIP,F11R,P42127,Q9Y624,1
BMP5,HJV,P22003,Q6ZVN8,1
APCDD1,FZD6_LRP6,Q8J025,O60353_O75581,1
WNT5A,FZD7,P41221,O75084,1
GLS2_SLC1A7,GRIA2,COMPLEX:O00341_Q9UI32,P42262,1
COL4A6,SDC1,Q14031,P18827,1
GLS_SLC1A6,GRIK2_GRIK4,COMPLEX:O94925_P48664,Q13002_NA,1
THBS1,SDC4,P07996,P31431,1
CCL26,CX3CR1,Q9Y258,P49238,1
FST,INHBC,P19883,P55103,1
TNN,SDC1,Q9UQP3,P18827,1
GLS_SLC1A2,GRIN1_GRIN2D,COMPLEX:O94925_P43004,NA_O15399,1
EPHA2,EFNA3,P29317,P52797,1
IL22,IL22RA1,Q9GZX6,Q8N6P7,1
COL4A5,ITGAV_ITGB8,P29400,P06756_P26012,1
COL4A2,ITGA2_ITGB1,P08572,P17301_P05556,1
MMP2,SDC2,P08253,P34741,1
LAMB2,CD44,P55268,P16070,1
RGMA,HJV,Q96B86,Q6ZVN8,1
WNT16,FZD8_LRP5,Q9UBV4,Q9H461_O75197,1
WNT9A,FZD2_LRP6,O14904,Q14332_O75581,1
SLURP2,CHRNA6,P0DP57,Q15825,1
GAD1_SLC6A1,GABRA1_GABRB2_GABRG2,COMPLEX:P30531_Q99259,NA_NA_NA,1
FGF19,KLB,O95750,Q86Z14,1
ANXA1,FPR1,P04083,P21462,1
CCL8,ACKR2,P80075,O00590,1
HMGB1,SDC1,P09429,P18827,1
ICAM4,ITGB3,Q14773,P05106,1
PNMT_SLC18A1,ADRB2,COMPLEX:P11086_P54219,P07550,1
PF4,FGFR2,P02776,P21802,1
PDYN,OPRK1,P01213,P41145,1
COL18A1,ITGA3,P39060,P26006,1
COL6A1,SDC4,P12109,P31431,1
SOSTDC1,WNT7B,Q6X4U4,P56706,1
HLA-C,CD3D,P10321,P04234,1
PORCN,WNT3A,Q9H237,P56704,1
CXCL5,ADRA2A,P42830,P08913,1
VTN,ITGB5,P04004,P18084,1
DEFB4B,TLR4,O15263,O00206,1
GAD2_SLC6A8,GABRA3_GABRB3_GABRG2,COMPLEX:P48029_Q05329,NA_NA_NA,1
ERBB4,EGF,Q15303,P01133,1
ASIP,MGRN1,P42127,O60291,1
VIP,RAMP2,P01282,O60895,1
FSHB,TSHR,P01225,P16473,1
DKK2,WNT4,Q9UBU2,P56705,1
MPZL1,MPZL1,O95297,O95297,1
CXCL6,CXCR2,P80162,P25025,1
NECTIN3,NECTIN2,Q9NQS3,Q92692,1
GDF3,ACVR1B_ACVR2B,Q9NR23,P36896_Q13705,1
DDC_SLC18A2,DRD4,COMPLEX:P20711_Q05940,P21917,1
B2M,KLRC1,P61769,P26715,1
BMP7,BMPR1B_BMPR2,P18075,O00238_Q13873,1
WNT3A,FZD1_LRP5,P56704,Q9UP38_O75197,1
CGN,F11R,Q9P2M7,Q9Y624,1
LYPD3,AGR2,O95274,O95994,1
APOB,LRP8,P04114,Q14114,1
CALM1,SCTR,P0DP23,P47872,1
WNT2,FZD8_LRP6,P09544,Q9H461_O75581,1
GREM1,BMP5,O60565,P22003,1
EPHA8,EFNA2,P29322,O43921,1
BAMBI,FZD2_LRP6,Q13145,Q14332_O75581,1
NOTUM,WNT7B,Q6P988,P56706,1
TAC3,TACR3,Q9UHF0,P29371,1
EFNA3,EPHA4,P52797,P54764,1
PSAP,LRP1,P07602,Q07954,1
IFNA10,IFNAR1,P01566,P17181,1
SLC18A1_TPH2,HTR1A,COMPLEX:P54219_Q8IWU9,P08908,1
COMP,CD47,P49747,Q08722,1
SHMT1_SLC6A5,GLRA1_GLRB,COMPLEX:P34896_Q9Y345,NA_NA,1
SRD5A3,AR,COMPLEX:Q9H8P0,P10275,1
SST,SSTR2,P61278,P30874,1
NXPH3,NRXN1,O95157,P58400,1
EFNB1,ERBB2,P98172,P04626,1
IL11,IL11RA_IL6ST,P20809,Q14626_P40189,1
RGMA,BMPR2,Q96B86,Q13873,1
IL1RN,IL2RB,P18510,P14784,1
PON2,HTR2A,Q15165,P28223,1
PSEN1,NCSTN,P49768,Q92542,1
COL6A3,SDC1,P12111,P18827,1
PDGFC,FLT4,Q9NRA1,P35916,1
FGF16,FGFR1,O43320,P11362,1
IFNL2,IFNLR1_IL10RB,Q8IZJ0,Q8IU57_Q08334,1
GIP,RAMP3,P09681,O60896,1
HLA-B,KIR3DL1,P01889,P43629,1
NPPC,NPR2,P23582,P20594,1
RLN3,RXFP1,Q8WXF3,Q9HBX9,1
SLC6A4_TPH2,HTR4,COMPLEX:P31645_Q8IWU9,Q13639,1
BMP5,ACVRL1,P22003,P37023,1
C4BPA,BMPR2,P04003,Q13873,1
CNTNAP1,RTN4,P78357,Q9NQC3,1
RNF43,FZD1_LRP5,Q68DV7,Q9UP38_O75197,1
CCL28,ADRA2A,Q9NRJ3,P08913,1
COL4A4,ITGA11_ITGB1,P53420,Q9UKX5_P05556,1
GAD1_SLC6A1,GABRA6_GABRB3_GABRG2,COMPLEX:P30531_Q99259,NA_NA_NA,1
FRZB,WNT9A,Q92765,O14904,1
APCDD1,FZD9_LRP6,Q8J025,O00144_O75581,1
CCL5,SDC1,P13501,P18827,1
ROR2,FZD4,Q01974,Q9ULV1,1
COL4A2,ITGB3,P08572,P05106,1
GHRH,GPR84,P01286,Q9NQS5,1
LAMA5,SV2C,O15230,Q496J9,1
VEGFA,TYRO3,P15692,Q06418,1
GLS2_SLC17A7,GRIA2,COMPLEX:Q9P2U7_Q9UI32,P42262,1
GAD2_SLC6A12,GABBR1,COMPLEX:P48065_Q05329,Q9UBS5,1
ICAM3,ITGB2,P32942,P05107,1
HLA-DQA2,CD4,P01906,P01730,1
TRAF2,TNFSF4,Q12933,P23510,1
SERPINF1,WNT10A,P36955,Q9GZT5,1
PSAP,CD1B,P07602,P29016,1
LAMA4,ITGB1,Q16363,P05556,1
IFNA21,IFNAR1_IFNAR2,P01568,P17181_P48551,1
TNN,ITGAV_ITGB3,Q9UQP3,P06756_P05106,1
CER1,WNT2B,O95813,Q93097,1
PODXL,SELL,O00592,P14151,1
TSHB,RAMP2,P01222,O60895,1
AMELX,LAMP1,Q99217,P11279,1
COL4A2,SDC1,P08572,P18827,1
EFNA3,EPHA5,P52797,P54756,1
CALR,TSHR,P27797,P16473,1
IFNL2,IFNLR1,Q8IZJ0,Q8IU57,1
EPHB2,EFNB3,P29323,Q15768,1
B2M,HFE,P61769,Q30201,1
PTH,GPR84,P01270,Q9NQS5,1
VEGFD,ITGA9,O43915,Q13797,1
GREM1,GDF6,O60565,Q6KF10,1
EPHA2,B4DXG7,P29317,B4DXG7,1
CSH1,PRLR,P0DML2,P16471,1
APOB,LRP1,P04114,Q07954,1
F7,F3,P08709,P13726,1
IL16,KCND1,Q14005,Q9NSA2,1
SLC18A2_TPH1,HTR6,COMPLEX:P17752_Q05940,P50406,1
WNT10B,FZD4_LRP6,O00744,Q9ULV1_O75581,1
CCL5,CCRL2,P13501,O00421,1
GNAI2,PTPRU,P04899,Q92729,1
GLS_SLC1A7,GRIA2,COMPLEX:O00341_O94925,P42262,1
SHBG,CLDN4,P04278,O14493,1
VEGFD,ITGA4,O43915,P13612,1
WNT4,FZD5_LRP5,P56705,Q13467_O75197,1
ALDH1A3,CRABP2_RXRA,COMPLEX:P47895,NA_P19793,1
WNT2,FZD8,P09544,Q9H461,1
MDK,SDC4,P21741,P31431,1
GLS2_SLC1A6,GRM1,COMPLEX:P48664_Q9UI32,Q13255,1
COL6A2,ITGAV_ITGB8,P12110,P06756_P26012,1
GLS2_SLC17A7,GRIK3,COMPLEX:Q9P2U7_Q9UI32,Q13003,1
GLS_SLC1A6,GRIK3_GRIK5,COMPLEX:O94925_P48664,Q13003_NA,1
SFRP1,WNT4,Q8N474,P56705,1
ADGRE5,LPAR3,P48960,Q9UBY5,1
PLTP,ABCA1,P55058,O95477,1
GLS_SLC1A7,GRIK2_GRIK4,COMPLEX:O00341_O94925,Q13002_NA,1
SEMA7A,ITGB1,O75326,P05556,1
THBS3,SDC1,P49746,P18827,1
GDF5,BMPR2,P43026,Q13873,1
C6orf15,DDR1,Q6UXA7,Q08345,1
DHH,BOC,O43323,Q9BWV1,1
NT5E_SLC29A1,ADORA2B,COMPLEX:P21589_Q99808,P29275,1
SLC18A2_TPH1,HTR1B,COMPLEX:P17752_Q05940,P28222,1
DKK1,WNT2B,O94907,Q93097,1
FGA,ITGB1,P02671,P05556,1
CGA_LHB,LHCGR,COMPLEX:P01215_P01229,P22888,1
COL4A1,ITGAV_ITGB8,P02462,P06756_P26012,1
BMP3,BMP7,P12645,P18075,1
PF4,CXCR3,P02776,P49682,1
SFRP1,WNT3A,Q8N474,P56704,1
SLC6A4_TPH2,HTR1D,COMPLEX:P31645_Q8IWU9,P28221,1
SLITRK2,PTPRS,Q9H156,Q13332,1
IL1RN,IL1RL2,P18510,Q9HB29,1
GZMA,F2RL3,P12544,Q96RI0,1
APCDD1,FZD4_LRP6,Q8J025,Q9ULV1_O75581,1
FN1,NT5E,P02751,P21589,1
DRAXIN,WNT1,Q8NBI3,P04628,1
CNTF,IL6R,P26441,P08887,1
DSCAM,DCC,O60469,P43146,1
GLS2_SLC1A6,GRIA3,COMPLEX:P48664_Q9UI32,P42263,1
NPY,ADRA2A,P01303,P08913,1
PNMT_SLC18A1,ADRA2C,COMPLEX:P11086_P54219,P18825,1
GIP,GPR84,P09681,Q9NQS5,1
GREM1,BMP7,O60565,P18075,1
APCDD1,FZD10_LRP6,Q8J025,Q9ULW2_O75581,1
DRAXIN,WNT10B,Q8NBI3,O00744,1
DDC,HTR7,COMPLEX:P20711,P34969,1
HLA-C,CD8A,P10321,P01732,1
GNAI2,ADCY8,P04899,P40145,1
FGF21,FGFR3,Q9NSA1,P22607,1
TPH1,HTR1A,P17752,P08908,1
B2M,LILRB2,P61769,Q8N423,1
NT5E_SLC29A3,ADORA2A,COMPLEX:P21589_Q9BZD2,P29274,1
HSP90AA1,LRP1,P07900,Q07954,1
SFRP1,WNT8B,Q8N474,Q93098,1
CCL4,CCR1,P13236,P32246,1
COL5A2,ITGA1,P05997,P56199,1
UCN3,IL10RB,Q969E3,Q08334,1
PROK1,PROKR1,P58294,Q8TCW9,1
FST,GDF1,P19883,P27539,1
FST,INHBA,P19883,P08476,1
COL5A2,DDR1,P05997,Q08345,1
IFNA7,IFNAR1,P01567,P17181,1
FGF9,FGFR3,P31371,P22607,1
PSPN,GFRA2,O60542,O00451,1
VTN,ITGA3,P04004,P26006,1
NPS,TSHR,P0C0P6,P16473,1
GLS2_SLC1A2,GRIK2_GRIK4,COMPLEX:P43004_Q9UI32,Q13002_NA,1
COL9A2,ITGA3_ITGB1,Q14055,P26006_P05556,1
RYK,FZD5,P34925,Q13467,1
BAMBI,ACVR2B_BMPR1A,Q13145,Q13705_P36894,1
FGF23,FGFR2,Q9GZV9,P21802,1
LTA4H,LTB4R2,COMPLEX:P09960,Q9NPC1,1
BMP8B,BMPR1B,P34820,O00238,1
SDC2,ADGRA2,P34741,Q96PE1,1
SFRP4,WNT2B,Q6FHJ7,Q93097,1
DKK1,WNT9A,O94907,O14904,1
PLXNB2,SEMA4G,O15031,Q9NTN9,1
SFRP1,WNT2B,Q8N474,Q93097,1
VTN,ITGB6,P04004,P18564,1
COL4A4,ADGRG6,P53420,Q86SQ4,1
NT5E_SLC29A1,ADORA3,COMPLEX:P21589_Q99808,P0DMS8,1
RLN3,RXFP3,Q8WXF3,Q9NSD7,1
CHAT_SLC18A3,CHRM2,COMPLEX:P28329_Q16572,P08172,1
CFH,SELL,P08603,P14151,1
GLS2_SLC17A7,GRIA1,COMPLEX:Q9P2U7_Q9UI32,P42261,1
GLS2_SLC1A2,GRIK3,COMPLEX:P43004_Q9UI32,Q13003,1
THPO,SIRPB1,P40225,Q5TFQ8,1
APOE,LRP8,P02649,Q14114,1
FGF6,FGFR2,P10767,P21802,1
CALM1,MYLK2,P0DP23,Q9H1R3,1
SLC18A2_TPH1,HTR1F,COMPLEX:P17752_Q05940,P30939,1
APLN,ADRA2A,Q9ULZ1,P08913,1
